Pos,ID,Name,BV,SV,Team,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts,19_Pts
D,662,Mosquera,5.4,5.4,Arsenal,46.20,30.00,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,2.31,1.42,0.79,0.68,0.78,0.72,0.86,0.75,0.75,0.78
M,663,J.Arias,5.2,5.2,Wolves,75.75,67.80,67.80,67.80,67.80,67.80,67.80,69.60,69.60,69.60,3.32,2.82,3.05,3.16,3.26,2.99,2.64,3.49,2.74,3.16
G,664,Lecomte,4.0,4.0,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03
G,665,Perri,4.5,4.5,Leeds United,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.71,3.23,3.40,2.34,3.36,2.91,3.28,3.35,3.51,2.55
F,666,Gyökeres,9.0,9.0,Arsenal,83.55,83.55,63.30,63.30,63.30,63.30,63.30,63.30,63.30,63.30,5.31,4.91,4.14,3.52,4.30,3.68,4.44,3.55,4.09,4.03
D,667,Aznou,4.3,4.3,Everton,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.42,0.44,0.37,0.39,0.38,0.44,0.36,0.35,0.44,0.40
M,668,Xhaka,5.1,5.1,Sunderland,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,3.72,2.87,3.32,3.46,3.32,2.64,3.50,3.12,3.38,2.91
M,669,Ndoye,5.7,5.7,Nott'm Forest,72.45,72.45,69.15,69.15,69.15,69.15,69.15,69.15,69.15,69.15,3.19,3.46,2.69,3.15,3.14,2.86,3.19,2.99,2.76,3.21
G,670,Roefs,4.7,4.7,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.43,2.61,3.16,3.40,2.51,2.30,2.91,2.78,3.48,2.66
F,671,Wilson,5.8,5.8,West Ham,35.10,35.10,10.80,10.80,10.80,10.80,10.80,10.80,10.80,10.80,1.43,1.74,0.47,0.48,0.47,0.48,0.52,0.43,0.51,0.52
D,672,Hato,4.7,4.7,Chelsea,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,9.30,0.34,0.41,0.38,0.31,0.35,0.33,0.37,0.31,0.36,0.36
M,673,J.Palhinha,5.5,5.5,Spurs,82.95,82.95,82.95,82.95,82.95,82.95,82.95,76.65,76.65,76.65,2.99,2.86,3.13,3.18,2.92,3.39,2.73,2.77,2.88,2.98
G,674,Ramsdale,4.8,4.8,Newcastle,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04
G,675,Gunn,4.0,4.0,Nott'm Forest,0.00,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.00,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,676,Ugochukwu,5.0,5.0,Burnley,68.70,68.70,68.70,68.70,68.70,68.70,68.70,71.85,71.85,71.85,2.09,2.47,2.43,2.34,2.65,2.40,2.61,2.35,2.86,2.61
M,677,Guessand,6.3,6.3,Aston Villa,52.65,42.90,46.35,46.35,46.35,46.35,46.35,51.30,0.00,0.00,2.36,2.32,2.26,2.70,2.24,2.06,2.45,2.62,0.00,0.00
D,678,Masuaku,3.9,3.9,Sunderland,12.00,12.00,12.00,12.00,12.00,12.00,12.00,0.00,0.00,0.00,0.49,0.42,0.46,0.47,0.41,0.38,0.44,0.00,0.00,0.00
G,679,Hermansen,4.4,4.4,West Ham,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.05,0.07,0.05,0.05,0.05,0.05,0.06,0.04,0.06,0.06
F,680,Broja,5.3,5.3,Burnley,14.70,14.70,14.70,14.70,14.70,14.70,14.70,29.10,29.10,29.10,0.61,0.74,0.73,0.71,0.74,0.65,0.74,1.32,1.40,1.33
F,681,Šeško,7.3,7.3,Man Utd,73.50,73.50,73.50,73.50,73.50,73.50,73.50,76.35,76.35,76.35,3.55,3.31,3.67,3.29,4.20,3.53,3.69,3.55,3.66,4.31
D,682,Møller Wolfe,4.4,4.4,Wolves,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,0.48,0.44,0.51,0.47,0.52,0.48,0.40,0.53,0.42,0.46
D,683,Alderete,4.1,4.1,Sunderland,71.10,79.35,79.35,79.35,79.35,79.35,79.35,83.40,83.40,83.40,3.55,2.98,3.76,3.62,2.84,2.50,3.42,3.12,3.82,2.66
D,684,Thiaw,4.9,4.9,Newcastle,80.85,77.10,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,3.89,3.43,2.55,3.29,3.73,3.60,3.41,3.03,2.89,3.27
D,685,Diakité,4.5,4.5,Bournemouth,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,79.65,2.47,3.18,3.72,3.36,3.60,2.79,2.83,3.64,3.08,2.65
M,686,Ngumoha,4.5,4.5,Liverpool,14.10,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,0.83,0.28,0.35,0.34,0.36,0.31,0.35,0.31,0.37,0.35
M,687,Rees-Dottin,4.4,4.4,Bournemouth,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.12,0.13,0.15,0.13,0.14,0.14,0.13,0.15,0.13,0.12
G,688,Wright,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,689,Seung soo,4.4,4.4,Newcastle,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.07,0.07,0.06,0.06,0.07,0.08,0.07,0.07,0.06,0.07
M,690,Cardines,4.4,4.4,Crystal Palace,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05
F,691,Calvert-Lewin,5.5,5.5,Leeds United,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,82.80,3.67,3.77,4.07,3.23,3.95,3.78,3.81,4.11,3.88,3.32
D,692,Leoni,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,31.50,24.75,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,1.43,1.21,0.64,0.72,0.71,0.66,0.71,0.66,0.65,0.71
D,694,Mukiele,4.1,4.1,Sunderland,82.20,82.20,82.20,82.20,82.20,82.20,82.20,87.00,87.00,87.00,4.19,3.17,3.99,3.82,2.99,2.64,3.55,3.28,4.05,2.80
D,695,Tchatchoua,4.5,4.5,Wolves,45.15,32.70,32.70,32.70,32.70,32.70,32.70,0.00,0.00,0.00,1.65,1.03,1.32,1.15,1.41,1.21,0.91,0.00,0.00,0.00
F,696,Kalimuendo,6.0,6.0,Nott'm Forest,9.15,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,5.70,0.49,0.32,0.27,0.32,0.31,0.29,0.32,0.29,0.28,0.31
M,697,Adli,5.5,5.5,Bournemouth,21.60,21.60,21.60,21.60,21.60,21.60,21.60,0.00,0.00,0.00,0.95,1.05,1.29,1.12,1.14,1.08,1.02,0.00,0.00,0.00
M,698,Okafor,5.5,5.5,Leeds United,68.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,65.70,3.13,3.21,3.33,2.61,3.30,3.07,3.24,3.40,3.37,2.88
M,699,Douglas Luiz,5.0,5.0,Nott'm Forest,54.30,54.30,54.30,54.30,54.30,54.30,54.30,72.30,72.30,72.30,2.20,2.47,2.05,2.27,2.30,2.11,2.26,2.72,2.47,3.28
M,700,Dowman,4.4,4.4,Arsenal,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,4.35,0.26,0.24,0.25,0.22,0.26,0.23,0.27,0.23,0.25,0.25
M,702,Burrowes,4.5,4.5,Aston Villa,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.08,0.09,0.09,0.10,0.09,0.08,0.09,0.09,0.08,0.08
G,703,Proctor,4.0,4.0,Aston Villa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,705,Campbell,4.0,4.0,Everton,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.12,0.13,0.11,0.12,0.12,0.12,0.11,0.11,0.12,0.12
D,706,Justin,4.0,4.0,Leeds United,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,15.15,0.51,0.55,0.57,0.46,0.54,0.52,0.55,0.57,0.58,0.48
M,707,Dibling,5.4,5.4,Everton,15.45,15.45,15.45,15.45,15.45,15.45,15.45,50.10,50.10,50.10,0.74,0.75,0.69,0.71,0.70,0.78,0.68,1.96,2.29,2.18
M,708,M.Fernandes,5.5,5.5,West Ham,75.15,75.15,71.70,71.70,71.70,71.70,71.70,71.70,71.70,71.70,2.51,3.03,2.36,2.54,2.45,2.38,2.54,2.22,2.62,2.57
D,709,Krejčí,4.5,4.5,Wolves,85.20,85.20,85.20,85.20,85.20,85.20,85.20,84.75,84.75,84.75,3.10,2.40,3.77,2.74,3.29,2.88,1.84,3.42,1.99,2.66
D,710,Patterson,3.9,3.9,Aston Villa,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,711,Harriman-Annous,4.5,4.5,Arsenal,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,712,Yeremy,5.8,5.8,Crystal Palace,77.55,77.55,77.55,77.55,72.00,72.00,72.00,73.05,73.05,73.05,4.22,3.86,3.95,3.82,3.71,3.44,3.21,3.52,3.85,3.91
D,713,A.Jimenez,4.5,4.5,Bournemouth,46.95,46.95,46.95,46.95,46.95,46.95,46.95,46.95,46.95,46.95,1.41,1.82,2.44,2.19,2.24,1.84,1.61,2.51,1.90,1.61
F,714,Woltemade,7.5,7.5,Newcastle,82.20,82.20,77.40,77.40,56.85,56.85,56.85,76.05,76.05,76.05,4.86,4.41,3.92,3.88,3.35,3.70,3.21,4.36,3.96,4.46
G,715,John,4.0,4.0,Nott'm Forest,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,716,Savona,4.5,4.5,Nott'm Forest,67.80,53.10,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,2.37,2.43,0.41,0.46,0.50,0.46,0.48,0.47,0.41,0.50
M,717,Xavi,6.8,6.8,Spurs,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,3.54,3.64,2.98,3.75,3.12,3.88,3.47,3.38,3.28,3.53
M,718,S.Magassa,5.0,5.0,West Ham,24.60,24.60,17.70,17.70,17.70,17.70,17.70,17.70,17.70,17.70,0.87,0.95,0.64,0.67,0.65,0.65,0.65,0.58,0.68,0.65
D,719,Lindelöf,4.5,4.5,Aston Villa,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,11.70,0.39,0.44,0.43,0.47,0.42,0.41,0.45,0.43,0.40,0.39
F,720,Tolu,5.5,5.5,Wolves,19.05,19.05,19.05,19.05,19.05,19.05,19.05,0.00,0.00,0.00,0.90,0.88,0.99,0.90,1.02,0.98,0.80,0.00,0.00,0.00
D,721,Milosavljević,4.5,4.5,Bournemouth,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,13.95,0.50,0.58,0.67,0.61,0.65,0.55,0.54,0.67,0.57,0.52
M,722,Florentino,5.0,5.0,Burnley,83.25,83.25,83.25,83.25,83.25,83.25,83.25,84.15,84.15,84.15,2.96,3.33,3.34,3.17,3.73,3.50,3.53,2.99,3.81,3.55
D,723,Canvot,4.5,4.5,Crystal Palace,23.70,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,1.10,0.30,0.33,0.28,0.30,0.30,0.26,0.30,0.30,0.32
D,724,Geertruida,4.5,4.5,Sunderland,31.65,31.65,31.65,31.65,31.65,31.65,31.65,50.70,50.70,50.70,1.41,1.10,1.35,1.34,1.06,0.95,1.22,1.77,2.19,1.56
D,725,Hincapie,5.4,5.4,Arsenal,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,12.45,0.56,0.54,0.54,0.48,0.55,0.50,0.57,0.51,0.52,0.53
F,726,Kolo Muani,6.9,6.9,Spurs,65.10,65.10,36.90,36.90,36.90,36.90,36.90,36.90,36.90,36.90,3.08,3.30,1.41,1.88,1.60,1.95,1.77,1.73,1.68,1.76
M,727,Chukwueze,5.3,5.3,Fulham,17.10,17.10,17.10,17.10,17.10,17.10,17.10,0.00,0.00,0.00,0.90,0.75,0.88,0.77,0.74,0.81,0.82,0.00,0.00,0.00
M,728,Röhl,5.0,5.0,Everton,14.25,14.25,14.25,14.25,14.25,14.25,14.25,66.00,66.00,66.00,0.60,0.61,0.57,0.58,0.58,0.61,0.55,2.45,2.70,2.67
F,730,Brobbey,5.5,5.5,Sunderland,17.55,17.55,17.55,17.55,17.55,17.55,17.55,66.45,65.55,65.55,0.96,0.79,0.86,0.93,0.81,0.77,0.89,2.82,3.04,2.67
M,731,Kevin,6.0,6.0,Fulham,31.65,28.35,28.35,28.35,28.35,28.35,28.35,69.75,69.75,69.75,1.59,1.18,1.36,1.18,1.13,1.25,1.27,3.19,3.10,2.78
F,732,Uche,5.5,5.5,Crystal Palace,14.85,14.85,14.85,14.85,7.95,7.95,7.95,0.00,0.00,0.00,0.86,0.78,0.77,0.79,0.44,0.40,0.39,0.00,0.00,0.00
G,733,Lammens,5.0,5.0,Man Utd,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.31,2.79,3.57,2.79,3.61,3.42,3.29,2.88,2.87,3.73
M,734,Bakwa,6.0,6.0,Nott'm Forest,0.00,17.55,56.70,56.70,56.70,56.70,56.70,56.70,56.70,56.70,0.00,0.84,2.23,2.55,2.60,2.34,2.60,2.42,2.31,2.65
M,735,Traoré,5.5,5.5,Sunderland,59.25,59.25,59.25,59.25,59.25,59.25,59.25,0.00,0.00,0.00,2.86,2.21,2.55,2.72,2.31,2.21,2.54,0.00,0.00,0.00
G,736,Donnarumma,5.7,5.7,Man City,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.57,3.20,2.91,3.75,3.52,4.09,3.24,3.93,3.55,3.82
F,737,Kusi-Asare,4.5,4.5,Fulham,6.30,6.30,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.34,0.27,0.13,0.12,0.12,0.13,0.13,0.13,0.13,0.12
G,738,Fabianski,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,739,Mukasa,4.5,4.5,Man City,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.06
D,740,Mfuni,4.0,4.0,Man City,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04
F,741,Gray,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01
M,743,Emenalo,4.5,4.5,Chelsea,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,744,Oriola,4.5,4.5,Brighton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,746,Morrison,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
