Pos,ID,Name,BV,SV,Team,14_xMins,15_xMins,16_xMins,17_xMins,18_xMins,19_xMins,20_xMins,21_xMins,22_xMins,23_xMins,14_Pts,15_Pts,16_Pts,17_Pts,18_Pts,19_Pts,20_Pts,21_Pts,22_Pts,23_Pts
M,516,Hudson-Odoi,5.7,5.7,Nott'm Forest,41.40,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,1.94,1.64,1.75,1.60,1.56,1.73,1.59,1.79,1.47,1.66
M,517,Anderson,5.4,5.4,Nott'm Forest,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,4.47,4.16,4.42,3.99,3.84,4.25,4.15,4.27,3.65,4.12
M,519,Dominguez,5.0,5.0,Nott'm Forest,68.85,65.40,21.45,21.45,21.45,21.45,21.45,21.45,21.45,21.45,2.69,2.40,0.83,0.77,0.74,0.81,0.78,0.81,0.72,0.77
M,521,Sangaré,4.9,4.9,Nott'm Forest,39.30,37.20,26.40,0.00,0.00,0.00,0.00,0.00,0.00,26.40,1.44,1.31,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.92
M,522,Yates,4.7,4.7,Nott'm Forest,57.15,57.15,24.15,30.60,30.60,30.60,30.60,30.60,30.60,24.15,2.30,2.15,0.95,1.10,1.06,1.15,1.11,1.16,1.02,0.90
F,525,Wood,7.2,7.2,Nott'm Forest,6.30,36.00,59.10,59.10,59.10,59.10,59.10,59.10,59.10,59.10,0.38,1.81,3.32,2.96,2.85,3.23,2.94,3.40,2.55,3.11
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,75.75,47.25,33.75,33.75,33.75,33.75,33.75,33.75,33.75,33.75,3.81,2.12,1.67,1.49,1.48,1.63,1.49,1.69,1.35,1.56
F,527,Awoniyi,5.2,5.2,Nott'm Forest,0.00,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,0.00,0.45,0.48,0.44,0.44,0.47,0.44,0.50,0.40,0.46
G,528,Patterson,4.3,4.3,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
G,529,Moore,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,530,Nna Noukeu,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.6,4.6,Sunderland,69.90,69.90,69.90,64.80,81.45,81.45,81.45,81.45,81.45,61.95,2.69,2.17,3.16,2.65,4.15,2.64,3.65,3.80,3.87,3.23
D,532,Hume,4.5,4.5,Sunderland,79.20,79.20,79.20,85.65,85.65,85.65,85.65,85.65,85.65,79.20,2.01,1.60,2.67,2.56,3.55,1.97,2.76,2.79,3.07,3.08
D,533,Alese,4.0,4.0,Sunderland,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,0.13,0.13,0.14,0.14,0.15,0.13,0.14,0.14,0.15,0.15
D,534,Anderson,3.9,3.9,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,535,Cirkin,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,536,Hjelde,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,538,Johnson,3.9,3.9,Sunderland,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,1.80,0.06,0.06,0.07,0.06,0.07,0.06,0.06,0.06,0.07,0.07
D,539,O'Nien,4.0,4.0,Sunderland,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,0.22,0.21,0.24,0.23,0.25,0.22,0.24,0.24,0.24,0.25
D,540,Pembele,3.9,3.9,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
D,541,Reinildo,4.0,4.0,Sunderland,83.85,83.85,83.85,39.15,0.00,0.00,0.00,0.00,0.00,83.85,1.88,1.44,2.46,1.16,0.00,0.00,0.00,0.00,0.00,2.93
M,543,Adingra,5.0,5.0,Sunderland,18.15,18.15,18.15,17.85,0.00,0.00,0.00,0.00,0.00,18.15,0.80,0.77,0.87,0.77,0.00,0.00,0.00,0.00,0.00,0.92
M,544,Diarra,5.3,5.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.79
M,547,E.Le Fée,4.9,4.9,Sunderland,76.50,76.50,76.50,83.55,83.55,83.55,83.55,83.55,83.55,69.60,3.19,3.05,3.60,3.67,4.17,3.45,3.78,3.78,3.78,3.39
M,548,Mundle,4.9,4.9,Sunderland,0.00,0.00,0.00,20.25,20.25,20.25,20.25,20.25,20.25,0.00,0.00,0.00,0.00,0.72,0.77,0.69,0.72,0.73,0.75,0.00
M,549,Neil,4.8,4.8,Sunderland,10.05,10.05,10.05,52.35,52.35,52.35,52.35,52.35,52.35,10.05,0.33,0.33,0.35,1.55,1.64,1.46,1.60,1.54,1.55,0.35
M,550,Poveda,4.8,4.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.8,4.8,Sunderland,14.25,14.25,14.25,72.30,72.30,72.30,72.30,72.30,72.30,11.55,0.56,0.53,0.61,2.59,2.99,2.47,2.62,2.65,2.78,0.52
M,552,Sadiki,5.0,5.0,Sunderland,83.85,83.85,83.85,0.00,0.00,0.00,0.00,0.00,0.00,83.85,2.27,2.17,2.44,0.00,0.00,0.00,0.00,0.00,0.00,2.48
M,553,Talbi,5.0,5.0,Sunderland,32.25,32.25,32.25,0.00,0.00,0.00,0.00,0.00,0.00,27.15,1.36,1.28,1.50,0.00,0.00,0.00,0.00,0.00,0.00,1.35
M,554,Ba,4.3,4.3,Sunderland,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
M,557,H.Jones,4.4,4.4,Sunderland,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0.07,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.08,0.08
M,558,Matete,4.4,4.4,Sunderland,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05
F,560,Isidor,5.6,5.6,Sunderland,70.20,70.20,70.20,76.35,78.45,78.45,78.45,78.45,78.45,70.20,2.90,2.81,3.26,3.22,3.67,3.04,3.29,3.38,3.39,3.48
F,561,Mayenda,5.3,5.3,Sunderland,12.15,12.15,12.15,53.85,67.05,67.05,67.05,67.05,67.05,12.15,0.54,0.51,0.59,2.21,2.98,2.59,2.73,2.77,2.82,0.62
F,562,Abdullahi,4.3,4.3,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,5.0,5.0,Spurs,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.81,3.43,3.61,2.91,3.27,3.24,3.96,3.27,3.91,3.87
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04
D,568,Pedro Porro,5.4,5.4,Spurs,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,2.81,3.58,3.43,2.89,3.05,3.29,4.11,3.11,4.15,4.04
D,569,Romero,5.0,5.0,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.06,3.84,3.66,3.02,3.38,3.59,4.27,3.42,4.24,4.24
D,570,Danso,4.3,4.3,Spurs,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.39,0.43,0.42,0.39,0.41,0.42,0.44,0.41,0.45,0.45
D,571,Davies,4.3,4.3,Spurs,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06
D,572,Dragusin,4.5,4.5,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,573,Spence,4.4,4.4,Spurs,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,1.97,2.52,2.44,1.98,2.16,2.24,2.91,2.17,2.91,2.84
D,574,Udogie,4.4,4.4,Spurs,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,1.26,1.56,1.52,1.24,1.36,1.42,1.81,1.36,1.80,1.76
D,575,Van de Ven,4.8,4.8,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,2.62,3.38,3.23,2.60,2.89,3.03,3.93,2.89,3.86,3.81
D,577,Takai,4.0,4.0,Spurs,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
M,580,Johnson,6.6,6.6,Spurs,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,1.27,1.46,1.33,1.33,1.28,1.35,1.52,1.33,1.61,1.50
M,581,Maddison,6.8,6.8,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.5,6.5,Spurs,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,83.55,3.76,4.38,3.93,3.88,3.71,3.99,4.62,3.99,5.01,4.49
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.3,6.3,Spurs,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,20.85,1.02,1.18,1.07,1.06,1.03,1.08,1.21,1.05,1.27,1.19
M,585,Bentancur,5.3,5.3,Spurs,53.70,53.70,53.70,73.05,73.05,73.05,73.05,73.05,73.05,53.70,2.08,2.13,2.17,2.80,2.74,2.84,2.98,2.86,3.06,2.19
M,586,Bergvall,5.4,5.4,Spurs,47.85,47.85,47.85,47.85,47.85,47.85,47.85,47.85,47.85,47.85,1.63,1.76,1.72,1.64,1.59,1.65,1.78,1.64,1.85,1.76
M,587,Bissouma,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,588,Odobert,5.3,5.3,Spurs,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,1.46,1.65,1.53,1.52,1.45,1.54,1.70,1.51,1.82,1.67
M,591,Gray,4.8,4.8,Spurs,21.00,21.00,21.00,13.35,13.35,13.35,13.35,13.35,13.35,21.00,0.71,0.72,0.73,0.45,0.44,0.45,0.47,0.46,0.47,0.73
M,593,P.M.Sarr,4.8,4.8,Spurs,36.45,36.45,36.45,0.00,0.00,0.00,0.00,0.00,0.00,36.45,1.46,1.57,1.53,0.00,0.00,0.00,0.00,0.00,0.00,1.61
M,595,Olusesi,4.3,4.3,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,0.00,0.00,0.00,45.45,45.45,45.45,45.45,45.45,45.45,45.45,0.00,0.00,0.00,2.31,2.17,2.38,2.62,2.25,2.84,2.59
F,597,Richarlison,6.4,6.4,Spurs,52.35,52.35,52.35,36.90,36.90,36.90,36.90,36.90,36.90,36.90,2.45,2.91,2.57,1.85,1.73,1.84,2.06,1.84,2.24,2.06
F,599,Scarlett,4.3,4.3,Spurs,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04
G,600,Areola,4.3,4.3,West Ham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.28,2.45,2.83,1.89,2.97,2.83,3.16,3.26,2.62,3.36
G,602,Hegyi,3.9,3.9,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,603,Diouf,4.2,4.2,West Ham,83.25,83.25,83.25,0.00,0.00,0.00,0.00,0.00,0.00,83.25,2.21,2.28,2.85,0.00,0.00,0.00,0.00,0.00,0.00,3.33
D,605,Kilman,4.3,4.3,West Ham,81.60,81.60,81.60,81.60,81.60,81.60,81.60,81.60,81.60,81.60,2.62,2.58,3.17,1.73,3.13,2.87,3.36,3.29,2.92,3.45
D,606,Mavropanos,4.4,4.4,West Ham,69.45,70.95,69.45,69.45,69.45,70.95,69.45,69.45,69.45,69.45,2.58,2.63,3.09,1.81,3.04,2.86,3.28,3.21,2.85,3.39
D,608,Scarles,4.3,4.3,West Ham,18.15,18.15,18.15,83.25,83.25,83.25,83.25,83.25,83.25,18.15,0.62,0.63,0.69,1.48,3.04,2.79,3.19,3.26,2.63,0.73
D,609,Todibo,4.3,4.3,West Ham,43.35,45.75,43.35,43.35,43.35,45.75,43.35,43.35,43.35,43.35,1.36,1.44,1.64,0.94,1.64,1.59,1.74,1.72,1.51,1.80
D,610,Wan-Bissaka,4.2,4.2,West Ham,81.90,81.90,81.90,0.00,0.00,0.00,0.00,0.00,0.00,81.90,2.35,2.34,2.96,0.00,0.00,0.00,0.00,0.00,0.00,3.35
M,612,L.Paquetá,5.9,5.9,West Ham,0.00,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,0.00,3.66,3.90,3.21,3.88,3.97,4.00,4.11,3.75,4.12
M,613,Souček,5.7,5.7,West Ham,45.45,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,1.89,1.26,1.32,1.14,1.33,1.33,1.35,1.38,1.27,1.38
M,614,Ward-Prowse,5.6,5.6,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,615,Summerville,5.5,5.5,West Ham,6.90,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,69.30,0.29,2.76,2.93,2.44,3.01,3.00,3.08,3.14,2.78,3.14
M,618,G.Rodriguez,4.8,4.8,West Ham,6.60,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.20,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
M,619,L.Guilherme,4.9,4.9,West Ham,63.00,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,2.44,0.41,0.44,0.36,0.43,0.43,0.44,0.44,0.41,0.45
M,620,Earthy,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,621,Irving,4.4,4.4,West Ham,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,0.24,0.23,0.24,0.22,0.24,0.24,0.25,0.25,0.24,0.25
M,623,Potts,4.4,4.4,West Ham,79.05,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,2.50,2.43,2.51,2.20,2.49,2.51,2.55,2.58,2.47,2.59
F,624,Bowen,7.6,7.6,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,3.94,3.54,3.89,3.19,3.87,3.92,4.04,3.98,3.64,4.14
F,625,Füllkrug,5.6,5.6,West Ham,50.10,44.10,44.10,44.10,44.10,44.10,44.10,44.10,44.10,44.10,2.21,1.86,2.00,1.64,1.99,1.99,2.06,2.01,1.88,2.09
F,626,Marshall,4.3,4.3,West Ham,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,0.23,0.23,0.24,0.21,0.25,0.25,0.25,0.25,0.23,0.26
G,627,Johnstone,4.5,4.5,Wolves,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.19,2.68,2.27,2.95,2.26,2.36,3.29,2.81,2.59,1.96
G,628,José Sá,4.3,4.3,Wolves,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02
G,629,Bentley,4.0,4.0,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,631,Agbadou,4.3,4.3,Wolves,79.50,79.50,72.00,12.60,0.00,0.00,0.00,0.00,0.00,72.00,3.53,3.14,2.31,0.51,0.00,0.00,0.00,0.00,0.00,1.75
D,632,Doherty,4.4,4.4,Wolves,20.25,30.90,32.40,54.45,58.35,58.35,58.35,58.35,58.35,32.40,0.90,1.20,0.96,2.27,1.62,1.88,2.72,2.22,2.07,0.80
D,633,H.Bueno,4.4,4.4,Wolves,34.80,34.80,34.80,68.40,75.90,75.90,75.90,75.90,75.90,34.80,1.52,1.33,0.98,2.84,1.94,2.33,3.57,2.83,2.66,0.81
D,634,Mosquera,4.3,4.3,Wolves,62.25,27.75,16.35,9.30,9.30,9.30,9.30,9.30,9.30,16.35,2.40,0.97,0.50,0.32,0.29,0.30,0.33,0.31,0.31,0.43
D,635,R.Gomes,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,636,S.Bueno,4.4,4.4,Wolves,50.10,35.10,31.50,78.60,78.60,78.60,78.60,78.60,78.60,31.50,2.15,1.37,1.04,3.21,2.28,2.59,3.44,3.07,2.76,0.83
D,637,Toti,4.3,4.3,Wolves,79.50,68.25,64.50,21.30,24.75,24.75,24.75,24.75,24.75,64.50,2.83,2.10,1.57,0.70,0.66,0.72,0.89,0.80,0.76,1.12
D,638,Hoever,3.9,3.9,Wolves,22.80,22.80,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,1.02,0.90,0.39,0.49,0.40,0.43,0.54,0.46,0.46,0.37
D,641,Pond,3.9,3.9,Wolves,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.07
M,642,Hee Chan,5.7,5.7,Wolves,26.85,26.85,26.85,48.60,48.60,48.60,48.60,48.60,48.60,26.85,1.34,1.32,1.01,2.40,1.97,2.12,2.64,2.10,2.20,1.08
M,643,André,5.3,5.3,Wolves,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,3.23,3.09,2.83,3.08,2.97,3.06,3.13,3.10,3.10,2.85
M,644,Bellegarde,5.2,5.2,Wolves,45.00,45.00,45.00,54.90,54.90,54.90,54.90,54.90,54.90,45.00,1.90,1.84,1.51,2.37,2.02,2.16,2.56,2.16,2.22,1.54
M,645,Fer López,5.2,5.2,Wolves,12.60,12.60,12.60,41.40,41.40,41.40,41.40,41.40,41.40,12.60,0.58,0.57,0.47,1.89,1.57,1.67,2.05,1.66,1.76,0.49
M,646,Gomes,5.3,5.3,Wolves,81.30,81.30,81.30,81.30,81.30,81.30,81.30,81.30,81.30,81.30,3.43,3.28,2.76,3.26,3.01,3.16,3.41,3.17,3.24,2.90
M,648,Munetsi,5.4,5.4,Wolves,71.10,71.10,71.10,0.00,0.00,0.00,0.00,0.00,0.00,71.10,3.00,2.95,2.33,0.00,0.00,0.00,0.00,0.00,0.00,2.44
M,650,Chirewa,4.3,4.3,Wolves,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.10,0.10,0.08,0.10,0.09,0.09,0.10,0.09,0.09,0.08
M,651,Edozie,4.3,4.3,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,652,Gonzalez,4.4,4.4,Wolves,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.12,0.12,0.10,0.12,0.11,0.11,0.13,0.11,0.12,0.11
F,654,Strand Larsen,6.3,6.3,Wolves,79.80,79.80,79.80,82.05,82.05,82.05,82.05,82.05,82.05,79.80,4.07,3.93,2.88,4.18,3.40,3.75,4.69,3.60,3.86,3.15
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.3,4.3,Wolves,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01
D,659,Walker-Peters,4.3,4.3,West Ham,24.30,24.30,24.30,84.90,84.90,84.90,84.90,84.90,84.90,24.30,0.77,0.80,0.91,1.25,2.93,2.63,3.02,3.11,2.38,1.00
M,660,Stach,4.8,4.8,Leeds United,72.00,75.45,75.45,75.45,75.45,75.45,68.40,68.40,68.40,68.40,2.73,2.85,2.91,2.94,3.01,2.65,2.69,2.50,2.74,2.60
F,661,Ekitiké,8.5,8.5,Liverpool,61.35,33.30,33.30,45.75,45.75,45.75,45.75,45.75,45.75,33.30,3.75,1.93,2.04,2.51,3.09,2.90,2.45,1.99,3.21,1.84
D,662,Mosquera,5.4,5.4,Arsenal,78.90,54.30,25.95,9.75,9.75,9.75,9.75,9.75,9.75,9.75,3.87,2.40,1.30,0.40,0.39,0.40,0.39,0.37,0.40,0.38
M,663,J.Arias,5.0,5.0,Wolves,51.15,51.15,51.15,69.60,69.60,69.60,69.60,69.60,69.60,51.15,2.44,2.35,1.82,3.30,2.79,2.98,3.55,2.95,3.14,1.90
G,664,Lecomte,3.9,3.9,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
G,665,Perri,4.5,4.5,Leeds United,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.84,2.77,2.97,3.26,3.37,2.43,2.90,2.55,3.27,3.06
F,666,Gyökeres,8.8,8.8,Arsenal,59.55,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,3.56,3.04,3.90,3.02,3.45,3.37,3.14,3.20,3.14,3.42
D,667,Aznou,4.3,4.3,Everton,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.46,0.47,0.41,0.42,0.49,0.45,0.48,0.50,0.45,0.48
M,668,Xhaka,5.2,5.2,Sunderland,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.23,3.09,3.50,3.40,3.52,3.14,3.53,3.40,3.38,3.52
M,669,Ndoye,5.6,5.6,Nott'm Forest,73.80,73.80,69.15,69.15,69.15,69.15,69.15,69.15,69.15,69.15,3.35,2.94,2.98,2.73,2.59,2.97,2.71,3.05,2.46,2.83
G,670,Roefs,4.7,4.7,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.47,2.27,2.89,2.85,3.49,2.51,2.94,2.99,3.35,3.47
F,671,Wilson,5.8,5.8,West Ham,53.10,46.65,46.65,46.65,46.65,46.65,46.65,46.65,46.65,46.65,2.29,1.93,2.06,1.70,2.12,2.09,2.09,2.11,1.95,2.19
D,672,Hato,4.7,4.7,Chelsea,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,0.27,0.27,0.28,0.25,0.27,0.27,0.23,0.26,0.28,0.26
M,673,J.Palhinha,5.5,5.5,Spurs,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,86.10,3.22,3.28,3.34,3.12,3.05,3.18,3.31,3.20,3.43,3.37
G,674,Ramsdale,4.8,4.8,Newcastle,89.10,85.50,81.00,81.00,81.00,36.00,36.00,36.00,36.00,36.00,3.38,3.82,3.25,2.86,2.57,1.46,1.33,1.42,1.43,1.31
G,675,Gunn,4.0,4.0,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,676,Ugochukwu,5.0,5.0,Burnley,69.30,69.30,69.30,68.70,68.70,68.70,68.70,68.70,68.70,69.30,2.44,2.30,2.54,2.39,2.52,2.49,2.38,2.51,2.22,2.57
M,677,Guessand,6.2,6.2,Aston Villa,27.75,27.75,27.75,51.30,0.00,0.00,0.00,0.00,0.00,27.75,1.31,1.24,1.50,2.60,0.00,0.00,0.00,0.00,0.00,1.30
D,678,Masuaku,3.9,3.9,Sunderland,11.25,11.25,11.25,0.00,0.00,0.00,0.00,0.00,0.00,11.25,0.38,0.35,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.44
G,679,Hermansen,4.3,4.3,West Ham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
F,680,Broja,5.2,5.2,Burnley,14.70,14.70,14.70,29.10,29.10,29.10,29.10,29.10,29.10,14.70,0.70,0.66,0.72,1.33,1.39,1.38,1.30,1.41,1.24,0.73
F,681,Šeško,7.2,7.2,Man Utd,0.00,0.00,0.00,74.10,77.40,77.40,77.40,77.40,77.40,73.50,0.00,0.00,0.00,3.38,3.91,4.67,3.94,4.27,3.54,2.65
D,682,Møller Wolfe,4.3,4.3,Wolves,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,57.75,2.35,1.95,1.34,2.19,1.31,1.60,2.55,1.97,1.88,1.06
D,683,Alderete,4.1,4.1,Sunderland,71.40,71.40,71.40,75.45,83.40,83.40,83.40,83.40,83.40,63.30,2.46,1.96,2.92,2.88,4.08,2.49,3.48,3.62,3.71,3.00
D,684,Thiaw,4.9,4.9,Newcastle,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,4.29,5.10,4.43,3.63,3.67,4.73,4.19,4.57,4.58,4.28
